Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Company Website,Started in (Year),Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State, Yearly Revenue , Monthly Sales , Gross Margin , Net Margin ,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped, Original Ask Amount ,Original Offered Equity, Valuation Requested ,Received Offer,Accepted Offer, Total Deal Amount ,Total Deal Equity, Total Deal Debt ,Debt Interest, Deal Valuation ,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity, Namita Investment Amount ,Namita Investment Equity, Namita Debt Amount , Vineeta Investment Amount ,Vineeta Investment Equity, Vineeta Debt Amount , Anupam Investment Amount ,Anupam Investment Equity, Anupam Debt Amount , Aman Investment Amount ,Aman Investment Equity, Aman Debt Amount , Peyush Investment Amount ,Peyush Investment Equity, Peyush Debt Amount , Amit Investment Amount ,Amit Investment Equity, Amit Debt Amount , Ashneer Investment Amount ,Ashneer Investment Equity, Ashneer Debt Amount , Guest Investment Amount ,Guest Investment Equity, Guest Debt Amount ,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Amit Present,Ashneer Present,Guest Present
2,Toyshine,35,262,1/2/2023,3/10/2023,2/17/2023,Business Ideas Ka Pitara,Rahul Dua,Manufacturing,Collection of Toys,https://toyshine.in/,2014,1,1,0,0,0,Middle,Jalandhar,Punjab," ? 450,000,000.00 "," ? 45,000,000.00 ", ? -   ," ? 1,500,000.00 ",,No,Unknown,,," ? 12,500,000.00 ",0.5," ? 2,500,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
3,Tramboo,7,341,1/22/2024,3/31/2024,1/30/2024,Diverse Ventures Compete For Sharks' Attention,Rahul Dua,Sports,Kashmir willow bats,https://tramboosports.com/,2021,2,2,0,0,0,Young,Srinagar,Jammu & Kashmir," ? 60,000,000.00 "," ? 1,800,000.00 ", ? -   ," ? 2,500,000.00 ",,No,Unknown,,," ? 3,000,000.00 ",3," ? 100,000,000.00 ",1,1," ? 3,000,000.00 ",4, ? -   ,," ? 75,000,000.00 ",2,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 1,500,000.00 ",2, ? -   ," ? 1,500,000.00 ",2, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Ritesh Aggarwal,0,1,1,1,1,0,0,1
2,Trunome,41,282,1/2/2023,3/10/2023,2/27/2023,Out Of The Box Business Ideas,Rahul Dua,Medical/Health,Post Transplant Care,https://acrannolife.com/,2018,2,2,0,0,0,Middle,Chennai,Tamil Nadu, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,yes,," ? 15,000,000.00 ",1," ? 1,500,000,000.00 ",1,1," ? 15,000,000.00 ",2, ? -   ,," ? 750,000,000.00 ",4,,,, ? -   ,, ? -   ," ? 3,750,000.00 ",0.5, ? -   ," ? 3,750,000.00 ",0.5, ? -   ," ? 3,750,000.00 ",0.5, ? -   ," ? 3,750,000.00 ",0.5, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
3,TURMS,4,331,1/22/2024,3/31/2024,1/25/2024,Smart Solutions For A Smarter India,Rahul Dua,Beauty/Fashion,Intelligent Clothing,https://urturms.com/,2022,1,1,0,0,0,Old,Bangalore,Karnataka," ? 7,000,000.00 "," ? 8,600,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 12,000,000.00 ",2," ? 600,000,000.00 ",1,1," ? 12,000,000.00 ",4, ? -   ,," ? 300,000,000.00 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 12,000,000.00 ",4, ? -   ,Azhar Iqubal,Azhar Iqubal,0,1,1,1,1,0,0,1
1,TweeInOne,34,113,12/20/2021,2/4/2022,2/3/2022,Scaling Ambitions,Rannvijay Singh,Beauty/Fashion,Reversible and convertible clothing,https://tweeinone.com/,2017,1,0,1,0,0,Young,Mumbai,Maharashtra, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 3,000,000.00 ",7.5," ? 40,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Ghazal Alagh,1,1,1,1,1,0,1,1
1,TweekLabs,33,110,12/20/2021,2/4/2022,2/2/2022,Life-Changing Ideas,Rannvijay Singh,Sports,Sportswear,https://www.tweek-labs.com/,2019,4,4,0,0,0,Middle,Delhi,Delhi, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 4,000,000.00 ",2," ? 200,000,000.00 ",1,1," ? 6,000,000.00 ",10, ? -   ,," ? 60,000,000.00 ",3,,,, ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,000,000.00 ",3.33, ? -   , ? -   ,, ? -   ," ? 2,000,000.00 ",3.33, ? -   , ? -   ,, ? -   ," ? 2,000,000.00 ",3.33, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,0,1,0
2,TwistingScoops,40,279,1/2/2023,3/10/2023,2/24/2023,Creating Valuable Businesses,Rahul Dua,Food,Authentic turkish ice cream,https://twistingscoops.com/,2015,2,2,0,0,0,Young,Delhi,Delhi, ? -   , ? -   , ? -   ," ? 4,000,000.00 ",,No,Unknown,,," ? 10,000,000.00 ",2.5," ? 400,000,000.00 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
2,uBreathe,32,251,1/2/2023,3/10/2023,2/14/2023,Pitch Perfect,Rahul Dua,Manufacturing,Smart Natural Air Purifier,https://www.ubreathe.in/,2018,2,2,0,0,0,Middle,Gurgaon,Haryana, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 15,000,000.00 ",7.5," ? 200,000,000.00 ",1,1," ? 5,000,000.00 ",5," ? 10,000,000.00 ",10," ? 100,000,000.00 ",1,,,," ? 5,000,000.00 ",5," ? 10,000,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
3,UnclePetersPanCakes,27,402,1/22/2024,3/31/2024,2/27/2024,Entrepreneur's Path To Success,Rahul Dua,Food,Pancake focused QSR,https://www.unclepeterspancakes.com/,2019,2,2,0,0,0,Middle,"Kolkata,Varanasi","West Bengal,Uttar Pradesh"," ? 140,000,000.00 "," ? 21,000,000.00 ", ? -   , ? -   ,20,No,Unknown,,yes," ? 6,000,000.00 ",2," ? 300,000,000.00 ",1,1," ? 6,000,000.00 ",3, ? -   ,," ? 200,000,000.00 ",3,,1,," ? 2,000,000.00 ",1, ? -   ," ? 2,000,000.00 ",1, ? -   ," ? 2,000,000.00 ",1, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
2,UnStop,26,231,1/2/2023,3/10/2023,2/6/2023,Bharat Badal Raha Hai,Rahul Dua,Technology/Software,Connecting talent colleges recruiters,https://unstop.com/,2022,1,1,0,0,0,Middle,Delhi,Delhi," ? 160,000,000.00 ", ? -   ," ? 9,000,000.00 ", ? -   ,,No,Unknown,,," ? 10,000,000.00 ",1," ? 1,000,000,000.00 ",1,1," ? 20,000,000.00 ",4, ? -   ,," ? 500,000,000.00 ",4,,,," ? 5,000,000.00 ",1, ? -   , ? -   ,, ? -   ," ? 5,000,000.00 ",1, ? -   ," ? 5,000,000.00 ",1, ? -   , ? -   ,, ? -   ," ? 5,000,000.00 ",1, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,1,0,0
3,upliance.ai,8,345,1/22/2024,3/31/2024,1/31/2024,Entrepreneurial Innovation,Rahul Dua,Furnishing/Household,Smart Cooker,upliance.ai,2021,2,2,0,0,0,Middle,Bangalore,Karnataka, ? -   , ? -   , ? -   , ? -   ,,yes,Unknown,yes,," ? 10,000,000.00 ",1," ? 1,000,000,000.00 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Azhar Iqubal,1,0,1,0,1,1,0,1
2,UpThrust,27,236,1/2/2023,3/10/2023,2/7/2023,Nayi Soch Naye Vichaar,Rahul Dua,Sports,ESPORTS AND GAMING ORGANISATION,https://www.upthrustesports.com/,2020,2,2,0,0,0,Young,Mumbai,Maharashtra," ? 30,000,000.00 "," ? 3,300,000.00 ", ? -   ," ? 3,000,000.00 ",,No,Unknown,,," ? 7,500,000.00 ",3," ? 250,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,1,0,0
1,UrbanMonkey,23,74,12/20/2021,2/4/2022,1/19/2022,Investing In Innovation,Rannvijay Singh,Beauty/Fashion,Streetwear,https://www.urbanmonkey.com/,2014,1,1,0,0,0,Young,Mumbai,Maharashtra," ? 250,000,000.00 "," ? 20,000,000.00 ", ? -   ," ? 2,500,000.00 ",,No,Unknown,,," ? 10,000,000.00 ",1," ? 1,000,000,000.00 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,0,1,1,1,1,0,1,0
1,UrbanNaps,0,136,12/20/2021,2/4/2022,,Unseen,Rannvijay Singh,Services,Smart Napping Pod,https://urbannaps.com/,2018,2,2,0,0,0,Young,Ahmedabad,Gujarat, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 5,000,000.00 ",4," ? 125,000,000.00 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,0,0,0,0,0,0,0,0
3,UrbanSpace,17,372,1/22/2024,3/31/2024,2/13/2024,Innovation On Display,Rahul Dua,Furnishing/Household,Home Interiors,https://www.urbanspacestore.in/,2018,2,1,1,0,1,Middle,Ahmedabad,Gujarat," ? 205,000,000.00 "," ? 80,000,000.00 ", ? -   , ? -   ,,No,1200,,," ? 18,000,000.00 ",1," ? 1,800,000,000.00 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,1,0,0
2,VAPerfume,39,277,1/2/2023,3/10/2023,2/23/2023,Revolutionary Ideas And Successful Businesses,Rahul Dua,Furnishing/Household,"Devotional, meditational, and romantic incense",http://www.vaperfume.com/,2022,1,1,0,0,0,Middle,Mumbai,Maharashtra, ? -   , ? -   ," ? 5,600,000.00 "," ? 3,500,000.00 ",,No,Unknown,,," ? 10,000,000.00 ",10," ? 100,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
3,Vecros,10,351,1/22/2024,3/31/2024,2/2/2024,Pitching Innovation,Rahul Dua,Technology/Software,Spatial AI drone,https://vecros.com/,2018,2,1,1,0,0,Young,Delhi,Delhi, ? -   ," ? 900,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 10,000,000.00 ",2.5," ? 400,000,000.00 ",1,1," ? 2,000,000.00 ",1," ? 8,000,000.00 ",10," ? 200,000,000.00 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,000,000.00 ",1," ? 8,000,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Deepinder Goyal,1,1,1,1,0,0,0,1
2,VeryMuchIndian,2,156,1/2/2023,3/10/2023,1/3/2023,A Bigger Vision,Rahul Dua,Beauty/Fashion,Paithani Handloom Sarees,https://www.verymuchindian.com/,2018,2,1,1,0,1,Middle,Pune,Maharashtra," ? 15,000,000.00 ", ? -   ," ? 3,500,000.00 ", ? -   ,,No,Unknown,,," ? 5,000,000.00 ",3," ? 166,700,000.00 ",1,1," ? 5,000,000.00 ",10, ? -   ,," ? 50,000,000.00 ",2,,,," ? 2,500,000.00 ",5, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,500,000.00 ",5, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
3,VikrantBikes,31,414,1/22/2024,3/31/2024,3/4/2024,Naye Bharat Ki Neev,Rahul Dua,Vehicles/Electrical Vehicles,Hydrogen Ethanol fuel based bike,https://vikrantsubhashpawar.website3.me/,2016,1,1,0,0,0,Young,Satara,Maharashtra, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 3,000,000.00 ",5," ? 60,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Ritesh Aggarwal,1,0,1,1,0,1,0,1
1,VivalyfInnovations,8,24,12/20/2021,2/4/2022,12/29/2021,Shark Ko Impress Karne Wale Ideas,Rannvijay Singh,Medical/Health,Easy Life Prickless Diabetes Testing Machine,https://vivalyf.in/,2021,2,1,1,0,0,Young,Hyderabad,Telangana, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 5,600,000.00 ",7.5," ? 74,700,000.00 ",1,1," ? 5,600,000.00 ",33.33, ? -   ,," ? 16,800,000.00 ",2,,,, ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,800,000.00 ",16.66, ? -   , ? -   ,, ? -   ," ? 2,800,000.00 ",16.66, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,0,1,0
3,Vobble,33,419,1/22/2024,3/31/2024,3/6/2024,Brand Brilliance,Rahul Dua,Education,Kids Audio Platform,https://www.vobble.fun/,2023,2,0,2,0,0,Middle,Bangalore,Karnataka, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,yes,funded," ? 2,500,000.00 ",1.5," ? 166,666,666.70 ",1,1," ? 2,500,000.00 ",2, ? -   ,," ? 125,000,000.00 ",1,,,," ? 2,500,000.00 ",2, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Deepinder Goyal,1,1,1,1,0,0,0,1
3,VOLD,17,370,1/22/2024,3/31/2024,2/13/2024,Innovation On Display,Rahul Dua,Liquor/Beverages,Energy Drink,https://www.voldenergy.in/,2022,1,1,0,0,0,Young,Ahmednagar,Maharashtra, ? -   ," ? 300,000.00 "," ? 3,800,000.00 "," ? 2,500,000.00 ",,No,Unknown,,," ? 5,000,000.00 ",2," ? 250,000,000.00 ",1,1," ? 1,000,000.00 ",10," ? 4,000,000.00 ",3," ? 10,000,000.00 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 1,000,000.00 ",10," ? 4,000,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,1,0,0
2,VSMani,16,197,1/2/2023,3/10/2023,1/23/2023,Pitchers Ki Taiyyari,Rahul Dua,Food,Coffee and snacks,https://vsmani.com/,2020,3,3,0,0,0,Middle,Bangalore,Karnataka, ? -   ," ? 6,300,000.00 ", ? -   , ? -   ,,yes,Unknown,,," ? 6,000,000.00 ",1.5," ? 400,000,000.00 ",1,1," ? 1,900,000.00 ",1," ? 4,100,000.00 ",10," ? 190,000,000.00 ",1,,,," ? 1,900,000.00 ",1," ? 4,100,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
2,VsnapU,46,302,1/2/2023,3/10/2023,3/6/2023,Different Colours Of Entrepreneurship,Rahul Dua,Services,Professional Photography service,https://www.vsnapu.com/,2017,4,4,0,0,0,Middle,Goa,Goa, ? -   ," ? 1,500,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 5,000,000.00 ",1.5," ? 333,333,333.30 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
2,WaggyZone,44,296,1/2/2023,3/10/2023,3/2/2023,Entrepreneurship Ka Junoon,Rahul Dua,Animal/Pets,"Ice Cream Treat for Dogs, Puppies and Cats",https://waggyzone.com/,2019,1,0,1,0,0,Middle,Mumbai,Maharashtra, ? -   ," ? 100,000.00 "," ? 6,000,000.00 ", ? -   ,,No,Unknown,,," ? 5,000,000.00 ",5," ? 100,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
1,WakaoFoods,29,93,12/20/2021,2/4/2022,1/27/2022,Businesses Of Tomorrow,Rannvijay Singh,Food,Jackfruit Products,https://wakaofoods.com/,2021,1,1,0,0,0,Middle,Goa,Goa," ? 7,200,000.00 "," ? 600,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 7,500,000.00 ",5," ? 150,000,000.00 ",1,1," ? 7,500,000.00 ",21, ? -   ,," ? 35,700,000.00 ",3,,,," ? 2,500,000.00 ",7, ? -   ," ? 2,500,000.00 ",7, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,500,000.00 ",7, ? -   ,Ghazal Alagh,Ghazal Alagh,1,1,1,0,1,0,0,1
3,WALK,14,361,1/22/2024,3/31/2024,2/8/2024,Pitch Perfect,Rahul Dua,Medical/Health,Wearable Mobility Aid,https://www.lifesparktech.com/,2018,1,1,0,0,0,Young,Mumbai,Maharashtra, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,yes,," ? 5,000,000.00 ",1.5," ? 333,333,333.30 ",1,1," ? 5,000,000.00 ",2.3, ? -   ,," ? 217,391,304.30 ",2,,,, ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,500,000.00 ",1.15, ? -   ," ? 2,500,000.00 ",1.15, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,1,0,0
2,WatchoutWearables,2,157,1/2/2023,3/10/2023,1/3/2023,A Bigger Vision,Rahul Dua,Electronics,Smart watches,https://www.watchoutwearables.com/,2021,2,2,0,0,0,Young,Thane,Maharashtra, ? -   ," ? 2,500,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 20,000,000.00 ",5," ? 400,000,000.00 ",1,1," ? 10,000,000.00 ",10," ? 10,000,000.00 ",," ? 100,000,000.00 ",2,,,, ? -   ,, ? -   ," ? 5,000,000.00 ",5," ? 5,000,000.00 "," ? 5,000,000.00 ",5," ? 5,000,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
1,WattTechnovations,27,87,12/20/2021,2/4/2022,1/25/2022,Investing In The Future Of India,Rannvijay Singh,Medical/Health,Ventilated PPE Kits,https://www.watttechnovations.com/,2020,1,1,0,0,0,Young,Pune,Maharashtra, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,, ? 101.00 ,2, ? -   ,1,1, ? 101.00 ,4, ? -   ,, ? -   ,4,,,, ? 25.25 ,1, ? -   , ? -   ,, ? -   , ? 25.25 ,1, ? -   , ? -   ,, ? -   , ? 25.25 ,1, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? 25.25 ,1, ? -   ,Ghazal Alagh,Ghazal Alagh,1,1,1,0,1,0,0,1
3,WeHear,7,342,1/22/2024,3/31/2024,1/30/2024,Diverse Ventures Compete For Sharks' Attention,Rahul Dua,Medical/Health,Hearing Solutions,https://wehear.in/,2017,2,2,0,0,0,Middle,Ahmedabad,Gujarat," ? 28,200,000.00 "," ? 9,300,000.00 ", ? -   , ? -   ,,No,Unknown,yes,," ? 25,000,000.00 ",1," ? 2,500,000,000.00 ",1,1," ? 25,000,000.00 ",1, ? -   ,," ? 2,500,000,000.00 ",1,yes,,1.5, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 25,000,000.00 ",1, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Ritesh Aggarwal,0,1,1,1,1,0,0,1
1,WeSTOCK,19,60,12/20/2021,2/4/2022,1/13/2022,Forming An Idea And Bagging A Deal,Rannvijay Singh,Animal/Pets,Brainwired Livestock health monitoring AI pets ear tag,https://www.brainwired.in/,2018,2,2,0,0,0,Middle,Ernakulam,Kerala," ? 5,400,000.00 ", ? -   , ? -   , ? -   ,,No,Unknown,,," ? 5,000,000.00 ",5," ? 100,000,000.00 ",1,1," ? 6,000,000.00 ",10, ? -   ,," ? 60,000,000.00 ",4,,,," ? 1,500,000.00 ",2.5, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 1,500,000.00 ",2.5, ? -   ," ? 1,500,000.00 ",2.5, ? -   , ? -   ,, ? -   ," ? 1,500,000.00 ",2.5, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,0,1,0
2,What'sUpWellness,41,284,1/2/2023,3/10/2023,2/27/2023,Out Of The Box Business Ideas,Rahul Dua,Food,Wellness in the form of quick bites,https://whatsupwellness.in/,2020,2,1,1,0,0,Middle,Kolkata,West Bengal, ? -   ," ? 3,000,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 5,000,000.00 ",3," ? 166,666,666.70 ",1,1," ? 6,000,000.00 ",4.76, ? -   ,," ? 126,050,420.20 ",3,,,, ? -   ,, ? -   ," ? 2,000,000.00 ",1.586, ? -   ," ? 2,000,000.00 ",1.586, ? -   ," ? 2,000,000.00 ",1.586, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
3,WhySoBlue,43,449,1/22/2024,3/31/2024,3/20/2024,Groundbreaking Ventures,Rahul Dua,Beauty/Fashion,Clothing Brand,https://whysobluelove.com/,2015,2,0,2,0,0,Middle,Mumbai,Maharashtra," ? 30,000,000.00 ", ? -   , ? -   ," ? 1,000,000.00 ",,No,Unknown,,," ? 7,500,000.00 ",3," ? 250,000,000.00 ",1,1," ? 4,000,000.00 ",3," ? 3,500,000.00 ",10," ? 133,333,333.30 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 4,000,000.00 ",3," ? 3,500,000.00 ",Ritesh Aggarwal,"Ritesh Aggarwal,Radhika Gupta",0,1,0,1,1,0,0,2
2,WickedGud,49,313,1/2/2023,3/10/2023,3/9/2023,Businesses Adding Value To Society,Rahul Dua,Food,High Protein & Fiber Gluten Free Vegan food,https://wickedgud.com/,2021,3,3,0,0,0,Middle,Mumbai,Maharashtra, ? -   , ? -   , ? -   , ? -   ,,yes,Unknown,,," ? 5,000,000.00 ",1," ? 500,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,1,0,0
2,Winston,5,165,1/2/2023,3/10/2023,1/6/2023,Investing in the Future of India,Rahul Dua,Beauty/Fashion,Techno beauty products at home,https://winstonindia.com/,2021,2,1,1,0,1,Middle,Faridabad,Haryana, ? -   ," ? 4,600,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 10,000,000.00 ",4," ? 250,000,000.00 ",1,1," ? 10,000,000.00 ",10, ? -   ,," ? 100,000,000.00 ",2,,,, ? -   ,, ? -   ," ? 5,000,000.00 ",5, ? -   ," ? 5,000,000.00 ",5, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
3,WiseLife,29,406,1/22/2024,3/31/2024,2/29/2024,Entrepreneurial Aspirations,Rahul Dua,Medical/Health,Yoga and wellness Accessories,https://wiselife.in/,2020,2,1,1,0,1,Middle,Gurugram,Haryana," ? 40,000,000.00 "," ? 10,000,000.00 ", ? -   ," ? 300,000.00 ",5,No,Unknown,,," ? 6,000,000.00 ",2," ? 300,000,000.00 ",1,1," ? 12,000,000.00 ",4, ? -   ,," ? 300,000,000.00 ",4,,,," ? 3,000,000.00 ",1, ? -   , ? -   ,, ? -   ," ? 3,000,000.00 ",1, ? -   ," ? 3,000,000.00 ",1, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 3,000,000.00 ",1, ? -   ,Ritesh Aggarwal,Ritesh Aggarwal,1,0,1,1,0,1,0,1
